Top rotor RPM,Bottom rotor RPM,x/Diameter,z/Diameter,Top rotor thrust (N),Bottom rotor thrust (N),Top rotor torque (Nm),Bottom rotor torque (Nm),Mic1,Mic2,Mic3,Mic4,Mic5,Mic6,Mic7,Mic8,Mic9
1924.0,2566.0,0.825,0.25,82.345,150.4358,3.9534,7.1122,84.18391799999999,84.45835200000002,83.380319,85.509275,85.099936,84.44709099999997,88.72023800000001,84.18391799999999,84.18391799999999
1924.0,1924.0,1.1,0.25,85.3224,81.8757,3.9873,3.8546,78.48391799999999,78.90835200000001,77.860319,79.639275,79.199936,79.187091,82.170238,78.48391799999999,78.48391799999999
2566.0,2566.0,1.1,0.25,152.5832,144.414,7.159,6.9453,86.433918,86.578352,85.580319,87.699275,87.35993600000002,87.117091,90.000238,86.433918,86.433918
2566.0,1924.0,1.1,0.25,153.0213,80.1473,7.1547,3.846,84.093918,84.948352,84.480319,85.06927500000002,85.339936,85.827091,87.230238,84.093918,84.093918
1924.0,0.0,1.1,0.25,84.4915,0.29957,3.9551,0.0016797,73.21755436363635,74.41198836363637,73.92486445454546,74.14654772727273,74.43448145454545,74.74436372727274,77.18841981818183,73.21755436363635,73.21755436363635
2566.0,0.0,1.1,0.25,153.2873,0.54426,7.2117,0.0030022,80.303918,80.92835199999999,80.230319,80.759275,81.209936,81.357091,83.560238,80.303918,80.303918
0.0,1924.0,1.1,0.25,0.16946,84.9376,0.0027967,3.9086,73.053918,72.86835199999999,70.57031899999998,74.389275,72.789936,71.877091,77.04023799999999,73.053918,73.053918
0.0,2566.0,1.1,0.25,0.21906,152.8357,0.0029382,7.1456,80.36391799999998,80.46835200000001,79.19031900000002,82.69927499999999,81.099936,80.607091,84.90023800000002,80.36391799999998,80.36391799999998
1924.0,2566.0,1.1,0.25,83.3532,149.072,3.9396,7.0494,83.663918,83.768352,82.900319,85.36927499999999,84.48993600000001,83.997091,87.25023800000001,83.663918,83.663918
1924.0,1924.0,0.0,0.875,53.3907,84.207,3.6071,3.8883,80.32664527272726,81.20289745454546,80.76122809090909,81.66472954545453,81.87993600000001,82.30800009090909,85.88841981818182,80.32664527272726,80.32664527272726
2566.0,2566.0,0.0,0.875,93.1581,152.5074,6.2978,7.1156,88.803918,89.33835200000001,89.00031900000002,90.279275,90.369936,90.967091,93.490238,88.803918,88.803918
2566.0,1924.0,0.0,0.875,120.5305,84.8611,7.0056,3.9337,84.64391800000001,85.18835200000001,84.910319,85.849275,85.93993599999999,86.69709099999999,89.120238,84.64391800000001,84.64391800000001
1924.0,2566.0,0.0,0.875,25.8176,151.5498,2.7799,7.088,84.61391800000001,85.288352,84.950319,85.91927500000001,86.249936,86.33709099999999,89.70023799999998,84.61391800000001,84.61391800000001
1924.0,1924.0,0.275,0.875,57.6952,86.0713,3.5252,3.9824,80.01755436363636,80.29380654545454,80.03395536363638,80.65563863636363,80.69811781818181,80.9080000909091,84.0793289090909,80.01755436363636,80.01755436363636
2566.0,2566.0,0.275,0.875,100.8816,155.0839,6.383,7.2406,87.973918,88.378352,88.13031900000001,89.189275,89.079936,89.407091,92.170238,87.973918,87.973918
2566.0,1924.0,0.275,0.875,123.7155,84.3319,7.0491,3.9194,84.973918,85.218352,85.32031900000001,86.189275,85.749936,86.25709099999999,89.64023799999998,84.973918,84.973918
1924.0,2566.0,0.275,0.875,42.8688,16.5928,3.16,0.12111,84.963918,85.178352,84.800319,85.74927499999998,85.629936,85.69709099999999,88.40023800000002,84.963918,84.963918
1924.0,1924.0,0.55,0.875,72.5685,17.7487,3.7593,0.12948,79.33573618181818,79.64835199999999,79.40668263636366,80.48291136363636,79.89811781818182,80.36254554545454,83.37932890909092,79.33573618181818,79.33573618181818
2566.0,2566.0,0.55,0.875,132.8048,32.0325,7.0303,0.2337,90.153918,90.36835199999999,90.13031900000001,90.319275,91.149936,91.027091,92.260238,90.153918,90.153918
2566.0,1924.0,0.55,0.875,138.0477,31.8854,7.0525,0.23264,86.163918,86.21835200000001,86.20031900000001,86.949275,86.69993600000001,87.227091,89.65023799999999,86.163918,86.163918
1924.0,2566.0,0.55,0.875,65.7289,17.7586,3.5546,0.12957,83.38391800000001,83.77835199999998,83.10031900000001,84.51927500000002,84.339936,84.247091,87.000238,83.38391800000001,83.38391800000001
1924.0,1924.0,0.825,0.875,84.7139,18.0799,3.9848,0.13178,78.85391800000001,79.168352,78.620319,80.24927499999998,79.419936,79.74709099999998,82.630238,78.85391800000001,78.85391800000001
2566.0,2566.0,0.825,0.875,150.6918,31.8404,7.1249,0.23234,87.213918,87.108352,86.210319,88.539275,87.66993599999998,87.81709100000002,90.71023800000002,87.213918,87.213918
2566.0,1924.0,0.825,0.875,150.4598,31.8889,7.1551,0.23262,84.58391800000001,84.97835199999999,84.49031900000001,85.61927499999999,85.459936,86.047091,88.240238,84.58391800000001,84.58391800000001
1924.0,2566.0,0.825,0.875,83.1143,18.0725,4.0059,0.13183,83.21755436363635,84.01198836363636,82.62486445454546,85.119275,84.50720872727273,84.14436372727272,87.20660163636364,83.21755436363635,83.21755436363635
1924.0,1924.0,1.1,0.875,85.7332,17.897,3.9474,0.13057,78.753918,78.80289745454546,77.69759172727272,79.91018409090908,79.03448145454546,78.75345463636363,81.69751072727273,78.753918,78.753918
2566.0,2566.0,1.1,0.875,153.8821,32.2593,7.1985,0.23544,86.453918,86.518352,85.600319,87.58927499999999,87.049936,86.857091,89.23023800000001,86.453918,86.453918
2566.0,1924.0,1.1,0.875,155.1267,32.364,7.2096,0.23611,84.063918,84.828352,83.82031900000001,84.939275,84.959936,84.95709099999999,86.37023800000001,84.063918,84.063918
1924.0,0.0,1.1,0.875,86.1439,17.9652,4.0256,0.13098,74.02391800000001,74.618352,74.240319,74.95927499999998,74.87993599999999,75.037091,78.13023799999999,74.02391800000001,74.02391800000001
2566.0,0.0,1.1,0.875,155.569,32.6232,7.3097,0.238,81.64391800000001,82.618352,81.740319,82.339275,83.029936,82.80709100000001,85.450238,81.64391800000001,81.64391800000001
0.0,1924.0,1.1,0.875,0.25061,0.0096998,0.0061727,4.5686,72.513918,72.198352,70.220319,74.31927499999999,72.339936,71.73709099999999,76.00023800000001,72.513918,72.513918
0.0,2566.0,1.1,0.875,0.18318,0.03865,0.002445,0.00028396,80.57391799999999,80.708352,78.920319,82.32927499999998,80.96993599999999,79.917091,84.530238,80.57391799999999,80.57391799999999
1924.0,2566.0,1.1,0.875,86.4626,18.3157,4.1103,0.1336,83.67209981818183,83.99380654545455,82.23395536363638,85.07382045454546,84.67084509090908,83.56254554545454,86.83387436363635,83.67209981818183,83.67209981818183
1924.0,1924.0,0.0,1.5,52.9196,16.1688,3.646,0.11782,79.893918,80.61835199999999,80.480319,81.109275,81.389936,81.68709099999998,84.95023799999998,79.893918,79.893918
2566.0,2566.0,0.0,1.5,92.9941,28.4943,6.3983,0.2078,88.653918,89.228352,88.740319,90.14927500000002,90.169936,90.817091,93.850238,88.653918,88.653918
2566.0,1924.0,0.0,1.5,110.6021,29.529,6.6108,0.21527,87.533918,87.968352,87.32031900000001,87.41927500000001,87.849936,88.76709100000001,90.500238,87.533918,87.533918
1924.0,2566.0,0.0,1.5,28.3621,12.7544,2.8569,0.093143,83.933918,84.668352,84.210319,85.309275,85.419936,85.07709100000001,88.36023800000001,83.933918,83.933918
1924.0,1924.0,0.275,1.5,59.5771,17.4248,3.5919,0.12715,79.223918,79.64835199999999,79.150319,80.44927499999999,79.98993600000001,80.297091,83.63023799999999,79.223918,79.223918
2566.0,2566.0,0.275,1.5,104.7472,30.5441,6.471,0.22274,88.903918,89.338352,89.03031900000002,89.789275,89.749936,90.127091,92.33023800000001,88.903918,88.903918
2566.0,1924.0,0.275,1.5,115.1684,30.4691,6.6721,0.22229,87.973918,88.11835199999999,87.87031900000002,89.009275,88.409936,88.627091,90.380238,87.973918,87.973918
1924.0,2566.0,0.275,1.5,39.455,15.6876,2.986,0.1145,84.183918,84.58835200000001,83.86031899999999,85.339275,85.139936,85.05709099999999,87.980238,84.183918,84.183918
1924.0,1924.0,0.55,1.5,74.9196,18.0384,3.8465,0.13143,78.95391800000002,79.36835200000002,79.040319,80.209275,79.92993600000001,80.02709099999998,82.930238,78.95391800000002,78.95391800000002
2566.0,2566.0,0.55,1.5,129.6548,31.9814,6.9115,0.23332,87.953918,88.2392610909091,87.85213718181818,88.72836590909091,88.78902690909091,88.78072736363636,91.38841981818182,87.953918,87.953918
2566.0,1924.0,0.55,1.5,138.6479,31.9524,7.0814,0.23312,85.063918,85.168352,84.88031900000001,85.79927500000001,85.53993599999998,86.11709099999999,89.100238,85.063918,85.063918
1924.0,2566.0,0.55,1.5,65.4749,17.8273,3.5779,0.13008,83.943918,84.038352,83.710319,85.029275,84.739936,84.647091,87.35023800000002,83.943918,83.943918
1924.0,1924.0,0.825,1.5,82.7151,17.7556,3.9369,0.12952,78.59028163636364,78.81198836363636,78.11577354545454,79.90109318181818,79.03448145454546,79.31709099999999,82.17932890909091,78.59028163636364,78.59028163636364
2566.0,2566.0,0.825,1.5,148.7903,32.3307,7.2191,0.23593,86.923918,86.87835199999999,86.230319,87.979275,87.469936,87.25709099999997,89.65023799999999,86.923918,86.923918
2566.0,1924.0,0.825,1.5,148.5407,31.8191,7.1226,0.23216,84.51391799999999,84.62835199999999,83.98031900000001,85.789275,85.289936,85.347091,87.540238,84.51391799999999,84.51391799999999
1924.0,2566.0,0.825,1.5,80.838,18.089,3.9567,0.13203,83.483918,83.518352,82.67031900000002,84.94927499999999,84.189936,83.527091,86.59023799999999,83.483918,83.483918
1924.0,1924.0,1.1,1.5,84.2452,17.8407,3.9592,0.13012,78.39028163636364,78.43926109090908,77.4794099090909,79.64654772727273,78.83448145454545,78.57163645454546,81.04296527272727,78.39028163636364,78.39028163636364
2566.0,2566.0,1.1,1.5,151.6961,32.1779,7.2132,0.23469,86.763918,86.67835199999999,85.730319,87.689275,87.079936,87.087091,88.80023800000001,86.763918,86.763918
2566.0,1924.0,1.1,1.5,151.8215,31.8621,7.1654,0.23229,83.60391800000001,84.128352,83.300319,84.619275,84.439936,84.527091,85.900238,83.60391800000001,83.60391800000001
1924.0,0.0,1.1,1.5,85.4171,17.8451,4.0159,0.13011,73.693918,74.59835199999999,74.280319,74.569275,74.999936,75.257091,77.510238,73.693918,73.693918
2566.0,0.0,1.1,1.5,154.7482,32.3945,7.2704,0.23638,81.403918,82.568352,81.78031899999999,82.069275,82.629936,83.107091,85.35023800000002,81.403918,81.403918
0.0,1924.0,1.1,1.5,0.33078,0.023971,0.0067278,0.00017999,73.143918,72.578352,71.17031900000002,74.449275,72.869936,72.03709099999999,75.220238,73.143918,73.143918
0.0,2566.0,1.1,1.5,0.01977,0.019079,0.0010033,0.00022021,80.07391799999999,79.728352,78.48031900000001,81.24927499999998,80.339936,79.33709099999999,82.250238,80.07391799999999,80.07391799999999
1924.0,2566.0,1.1,1.5,84.4844,18.0046,4.0026,0.13123,83.333918,83.068352,81.81031900000002,84.559275,83.75993600000001,83.087091,85.42023800000001,83.333918,83.333918
